2026-03-04 13:18:01 | INFO | bench.__main__ | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] Starting run device=cpu precision=fp32 deterministic=True resolved_from_cache=False
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=0 x_t: shape=(16, 5, 1) dtype=float32 min=-0.7768011689186096 max=0.87494295835495 mean=-0.084649458527565 std=0.2668861448764801 norm=2.504296064376831 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=1 x_t: shape=(16, 5, 1) dtype=float32 min=-3.7498793601989746 max=1.1862525939941406 mean=-0.3342992961406708 std=0.7050700783729553 norm=6.979282379150391 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=2 x_t: shape=(16, 5, 1) dtype=float32 min=-7.460888862609863 max=3.779172658920288 mean=-0.7017729878425598 std=1.4416773319244385 norm=14.34132194519043 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=3 x_t: shape=(16, 5, 1) dtype=float32 min=-11.857518196105957 max=7.723198890686035 mean=-1.1881619691848755 std=2.4941086769104004 norm=24.710010528564453 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=4 x_t: shape=(16, 5, 1) dtype=float32 min=-16.82021713256836 max=11.602471351623535 mean=-1.9465415477752686 std=3.941472291946411 norm=39.31842041015625 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=5 x_t: shape=(16, 5, 1) dtype=float32 min=-21.708744049072266 max=18.36547088623047 mean=-2.9766318798065186 std=6.415951251983643 norm=63.26121520996094 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=6 x_t: shape=(16, 5, 1) dtype=float32 min=-31.769622802734375 max=26.21906089782715 mean=-4.34381103515625 std=9.89161205291748 norm=96.62823486328125 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=7 x_t: shape=(16, 5, 1) dtype=float32 min=-62.29209899902344 max=37.78032684326172 mean=-6.498263359069824 std=15.928548812866211 norm=153.8690643310547 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=8 x_t: shape=(16, 5, 1) dtype=float32 min=-133.92807006835938 max=59.415245056152344 mean=-10.343607902526855 std=28.935880661010742 norm=274.84912109375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=9 x_t: shape=(16, 5, 1) dtype=float32 min=-247.79278564453125 max=79.5649642944336 mean=-17.015605926513672 std=51.39988708496094 norm=484.27093505859375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=10 x_t: shape=(16, 5, 1) dtype=float32 min=-427.7120361328125 max=116.4334716796875 mean=-25.386953353881836 std=82.00719451904297 norm=767.8372802734375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=11 x_t: shape=(16, 5, 1) dtype=float32 min=-728.6278076171875 max=189.8702392578125 mean=-35.964691162109375 std=129.22280883789062 norm=1199.733154296875 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=12 x_t: shape=(16, 5, 1) dtype=float32 min=-1256.81396484375 max=299.94677734375 mean=-55.859764099121094 std=223.3902587890625 norm=2059.582763671875 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=13 x_t: shape=(16, 5, 1) dtype=float32 min=-2208.436767578125 max=511.12713623046875 mean=-89.23272705078125 std=399.6675720214844 norm=3662.7490234375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=14 x_t: shape=(16, 5, 1) dtype=float32 min=-3680.716552734375 max=775.6377563476562 mean=-134.0950927734375 std=662.6702270507812 norm=6047.23583984375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=15 x_t: shape=(16, 5, 1) dtype=float32 min=-6280.30322265625 max=1648.607666015625 mean=-187.01217651367188 std=1068.2655029296875 norm=9700.1640625 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=16 x_t: shape=(16, 5, 1) dtype=float32 min=-10352.8583984375 max=3361.3232421875 mean=-282.4382629394531 std=1813.438720703125 norm=16415.435546875 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=17 x_t: shape=(16, 5, 1) dtype=float32 min=-17490.734375 max=7653.36279296875 mean=-391.2467956542969 std=3190.559814453125 norm=28750.994140625 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=18 x_t: shape=(16, 5, 1) dtype=float32 min=-29304.224609375 max=16714.419921875 mean=-501.87432861328125 std=5595.18017578125 norm=50245.73046875 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=19 x_t: shape=(16, 5, 1) dtype=float32 min=-46757.23046875 max=36875.75 mean=-527.8590087890625 std=10235.373046875 norm=91669.625 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=20 x_t: shape=(16, 5, 1) dtype=float32 min=-82401.953125 max=81896.046875 mean=-282.9798889160156 std=19698.318359375 norm=176205.296875 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=21 x_t: shape=(16, 5, 1) dtype=float32 min=-137927.796875 max=176752.859375 mean=843.28125 std=40340.08984375 norm=360891.5625 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=22 x_t: shape=(16, 5, 1) dtype=float32 min=-222620.171875 max=410103.15625 mean=4402.6650390625 std=85699.21875 norm=767527.9375 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=23 x_t: shape=(16, 5, 1) dtype=float32 min=-364600.6875 max=886274.0 mean=15395.3876953125 std=174981.296875 norm=1571126.125 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=24 x_t: shape=(16, 5, 1) dtype=float32 min=-649711.3125 max=2072814.875 mean=41918.4453125 std=394829.5625 norm=3551310.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=25 x_t: shape=(16, 5, 1) dtype=float32 min=-1582851.25 max=4586546.0 mean=100649.546875 std=882114.125 norm=7941060.5 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=26 x_t: shape=(16, 5, 1) dtype=float32 min=-3188422.5 max=9836949.0 mean=209712.1875 std=1844969.5 norm=16608169.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=27 x_t: shape=(16, 5, 1) dtype=float32 min=-7992408.5 max=19826842.0 mean=439144.15625 std=3823489.25 norm=34423156.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=28 x_t: shape=(16, 5, 1) dtype=float32 min=-16973470.0 max=40845452.0 mean=1023886.8125 std=7969475.0 norm=71867032.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=29 x_t: shape=(16, 5, 1) dtype=float32 min=-36758136.0 max=92017824.0 mean=2358662.75 std=17579112.0 norm=158641344.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=30 x_t: shape=(16, 5, 1) dtype=float32 min=-106335912.0 max=177330560.0 mean=3641268.75 std=34770764.0 norm=312699808.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=31 x_t: shape=(16, 5, 1) dtype=float32 min=-199773216.0 max=293727552.0 mean=5594577.5 std=60694756.0 norm=545171712.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=32 x_t: shape=(16, 5, 1) dtype=float32 min=-288689632.0 max=434863872.0 mean=7760433.5 std=90187224.0 norm=809639872.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=33 x_t: shape=(16, 5, 1) dtype=float32 min=-493241856.0 max=662371968.0 mean=9296290.0 std=139170928.0 norm=1247556736.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=34 x_t: shape=(16, 5, 1) dtype=float32 min=-828617472.0 max=889066112.0 mean=8915054.0 std=205970240.0 norm=1843978624.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=35 x_t: shape=(16, 5, 1) dtype=float32 min=-1269214976.0 max=1296311552.0 mean=9234938.0 std=279334016.0 norm=2499804416.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=36 x_t: shape=(16, 5, 1) dtype=float32 min=-1916440064.0 max=1660096896.0 mean=5169357.0 std=362379776.0 norm=3241553152.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=37 x_t: shape=(16, 5, 1) dtype=float32 min=-2533613568.0 max=1695145600.0 mean=-15396253.0 std=416903104.0 norm=3731436800.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=38 x_t: shape=(16, 5, 1) dtype=float32 min=-3033418496.0 max=1692102016.0 mean=-57964136.0 std=456079584.0 norm=4112112896.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=39 x_t: shape=(16, 5, 1) dtype=float32 min=-3332024832.0 max=470282112.0 mean=-145838112.0 std=585660160.0 norm=5398270464.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=40 x_t: shape=(16, 5, 1) dtype=float32 min=-10826476544.0 max=276260512.0 mean=-312354368.0 std=1453993472.0 norm=13301615616.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=41 x_t: shape=(16, 5, 1) dtype=float32 min=-25208809472.0 max=6785684480.0 mean=-534405056.0 std=3397546240.0 norm=30762196992.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=42 x_t: shape=(16, 5, 1) dtype=float32 min=-42061279232.0 max=9417615360.0 mean=-892175232.0 std=5525525504.0 norm=50061889536.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=43 x_t: shape=(16, 5, 1) dtype=float32 min=-59980107776.0 max=10334658560.0 mean=-1362836096.0 std=7922871808.0 norm=71905050624.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=44 x_t: shape=(16, 5, 1) dtype=float32 min=-85119148032.0 max=30753304576.0 mean=-1580254976.0 std=11488026624.0 norm=103719608320.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=45 x_t: shape=(16, 5, 1) dtype=float32 min=-105011257344.0 max=50122346496.0 mean=-2086199040.0 std=15266711552.0 norm=137818636288.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=46 x_t: shape=(16, 5, 1) dtype=float32 min=-125003685888.0 max=82045403136.0 mean=-2736920320.0 std=20758151168.0 norm=187273396224.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=47 x_t: shape=(16, 5, 1) dtype=float32 min=-139816124416.0 max=124042280960.0 mean=-2924030464.0 std=25540036608.0 norm=229929271296.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=48 x_t: shape=(16, 5, 1) dtype=float32 min=-172289753088.0 max=183465869312.0 mean=-3416621824.0 std=32571854848.0 norm=292929896448.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=49 x_t: shape=(16, 5, 1) dtype=float32 min=-174139555840.0 max=239691808768.0 mean=-2903646720.0 std=36603408384.0 norm=328419344384.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=50 x_t: shape=(16, 5, 1) dtype=float32 min=-172816613376.0 max=245976760320.0 mean=-2702687744.0 std=39780601856.0 norm=356628758528.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=51 x_t: shape=(16, 5, 1) dtype=float32 min=-281666781184.0 max=221830529024.0 mean=-3241449728.0 std=50045804544.0 norm=448561217536.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=52 x_t: shape=(16, 5, 1) dtype=float32 min=-453484380160.0 max=293485477888.0 mean=-2493039104.0 std=75827511296.0 norm=678588383232.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=53 x_t: shape=(16, 5, 1) dtype=float32 min=-698876166144.0 max=613910249472.0 mean=1628460672.0 std=132559536128.0 norm=1185737998336.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=54 x_t: shape=(16, 5, 1) dtype=float32 min=-1185540997120.0 max=1332875755520.0 mean=12941891584.0 std=281157828608.0 norm=2517414969344.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=55 x_t: shape=(16, 5, 1) dtype=float32 min=-2050418147328.0 max=3037578395648.0 mean=36688531456.0 std=602094501888.0 norm=5395285803008.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=56 x_t: shape=(16, 5, 1) dtype=float32 min=-3500273041408.0 max=6470282248192.0 mean=120446205952.0 std=1198217756672.0 norm=10771196018688.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=57 x_t: shape=(16, 5, 1) dtype=float32 min=-5679223930880.0 max=14732262113280.0 mean=326957891584.0 std=2764540739584.0 norm=24899135471616.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=58 x_t: shape=(16, 5, 1) dtype=float32 min=-8859689156608.0 max=35669506260992.0 mean=999406305280.0 std=6339062923264.0 norm=57398630809600.0 nan=0 inf=0
2026-03-04 13:18:25 | DEBUG | bench.models.adaptive_knet | [task_id=C_shift_Rscale_v0 scenario_id=582474f2e1b2 model_id=adaptive_knet track_id=budgeted init_id=trained seed=0] forward t=59 x_t: shape=(16, 5, 1) dtype=float32 min=-17836531515392.0 max=93769613443072.0 mean=2475381489664.0 std=16042973724672.0 norm=145190782238720.0 nan=0 inf=0
